Herb_Name,Concentration,pH,TDS_ppm,ORP_mV,Temperature_C,Color_R,Color_G,Color_B,Potency
Chirayata,1.5,5.31,654.08,279.2,26.15,35,67,7,High
Chirayata,1.5,5.238,379.98,344.86,24.55,31,98,6,High
Chirayata,1.5,6.008,511.58,253.48,24.9,25,69,2,High
Chirayata,1.5,5.583,618.61,267.08,24.68,31,63,6,High
Chirayata,1.5,5.546,723.17,237.68,26.12,27,73,0,High
Chirayata,1.5,5.711,747.08,287.3,23.49,46,60,0,High
Chirayata,1.5,5.255,636.98,444.76,26.22,32,54,16,High
Chirayata,1.5,5.76,842.75,81.88,25.38,37,59,0,High
Chirayata,1.5,5.257,517.56,235.6,25.36,38,63,0,High
Chirayata,1.5,5.482,439.85,485.16,26.12,25,41,3,High
Chirayata,1.5,5.266,614.59,315.45,24.87,33,59,0,High
Chirayata,1.5,4.9,570.82,212.19,23.87,34,56,8,High
Chirayata,1.5,5.18,656.8,232.54,26.47,21,67,7,High
Chirayata,1.5,4.894,668.38,168.36,25.79,33,66,2,High
Chirayata,1.5,5.532,642.47,248.25,24.64,20,51,0,High
Chirayata,1.5,6.117,487.16,294.54,25.05,29,57,0,High
Chirayata,1.5,5.395,620.2,452.56,25.32,50,55,0,High
Chirayata,1.5,5.013,713.39,153.67,24.4,34,56,3,High
Chirayata,1.5,5.374,430.33,128.2,26.27,45,81,11,High
Chirayata,1.5,6.054,529.63,158.59,24.01,32,55,0,High
Chirayata,1.5,5.33,730.38,301.47,25.13,32,46,0,High
Chirayata,1.5,5.79,516.28,295.38,24.26,26,53,0,High
Chirayata,1.5,5.447,587.12,336.84,26.74,39,65,1,High
Chirayata,1.5,5.417,536.78,243.0,24.19,37,44,7,High
Chirayata,1.5,5.745,506.86,306.54,24.52,18,56,2,High
Chirayata,1.5,5.947,373.04,217.41,23.93,32,53,2,High
Chirayata,1.5,4.872,486.91,164.6,26.13,32,53,0,High
Chirayata,1.5,5.491,464.73,308.43,25.52,37,61,20,High
Chirayata,1.5,6.005,922.94,283.74,23.83,40,72,0,High
Chirayata,1.5,4.996,626.46,457.85,25.46,49,58,0,High
Chirayata,1.5,5.609,499.72,212.81,23.82,36,75,7,High
Chirayata,1.5,5.633,734.01,252.38,24.3,41,65,0,High
Chirayata,1.5,5.836,895.4,353.23,25.12,28,58,0,High
Chirayata,1.5,5.64,549.73,389.06,24.64,28,52,13,High
Chirayata,1.5,5.409,739.22,220.47,25.36,33,56,0,High
Chirayata,1.5,6.008,233.79,388.03,24.1,21,82,0,High
Chirayata,1.5,5.759,882.53,403.73,25.73,25,58,3,High
Chirayata,1.5,5.289,455.45,323.81,24.71,25,52,4,High
Chirayata,1.5,5.073,534.92,315.11,24.43,30,56,0,High
Chirayata,1.5,5.439,595.71,309.74,25.45,31,76,4,High
Chirayata,1.5,5.561,655.57,312.33,25.38,26,46,0,High
Chirayata,1.5,4.97,551.19,122.03,23.9,29,69,0,High
Chirayata,1.5,5.174,726.82,344.32,25.15,46,61,1,High
Chirayata,1.5,5.214,840.94,252.66,26.61,35,53,5,High
Chirayata,1.5,5.048,1009.89,273.3,26.1,32,58,1,High
Chirayata,1.5,6.139,552.57,299.72,24.44,26,40,0,High
Chirayata,1.5,5.214,614.41,199.66,23.36,29,41,0,High
Chirayata,1.5,5.087,410.42,299.49,24.35,32,43,0,High
Chirayata,1.5,5.447,468.01,210.66,24.02,30,67,0,High
Chirayata,1.5,5.386,217.44,170.79,25.22,33,69,0,High
Chirayata,1.5,5.694,607.34,361.24,23.43,24,58,8,High
Chirayata,1.5,5.494,887.28,306.39,24.06,37,61,0,High
Chirayata,1.5,4.656,431.6,461.51,24.93,28,57,0,High
Chirayata,1.5,5.758,626.08,227.02,25.72,28,79,3,High
Chirayata,1.5,4.959,551.8,237.24,23.53,29,76,3,High
Chirayata,1.5,5.471,520.89,374.4,25.67,31,69,0,High
Chirayata,1.5,4.804,1006.49,273.9,28.07,34,57,4,High
Chirayata,1.5,5.517,765.73,505.47,23.35,38,58,7,High
Chirayata,1.5,5.183,543.5,394.71,24.39,25,64,0,High
Chirayata,1.5,5.44,611.21,221.3,26.62,31,72,1,High
Chirayata,1.5,5.526,535.9,262.3,24.36,31,54,0,High
Chirayata,1.5,5.127,586.46,213.97,24.31,26,49,4,High
Chirayata,1.5,4.889,573.65,273.54,25.68,36,53,5,High
Chirayata,1.5,4.901,536.57,381.72,23.87,22,62,0,High
Chirayata,1.5,5.797,994.71,309.05,24.68,32,53,0,High
Chirayata,1.5,4.887,690.59,136.8,25.22,28,52,0,High
Chirayata,1.5,5.562,673.33,303.46,26.69,28,43,2,High
Chirayata,1.5,5.167,583.37,352.03,25.78,39,57,0,High
Chirayata,1.5,5.576,563.1,410.13,24.42,42,71,6,High
Chirayata,1.5,5.722,585.84,259.83,24.73,34,32,0,High
Chirayata,1.5,4.777,526.73,335.27,25.58,8,74,1,High
Chirayata,1.5,5.19,864.3,361.2,25.43,21,69,0,High
Chirayata,1.5,5.29,747.9,265.42,22.41,30,58,2,High
Chirayata,1.5,6.375,661.67,362.53,27.68,32,55,0,High
Chirayata,1.5,5.781,520.71,262.69,24.83,29,66,9,High
Chirayata,1.5,5.1,551.93,255.34,22.82,41,58,0,High
Chirayata,1.5,5.411,282.23,471.57,25.78,36,62,0,High
Chirayata,1.5,4.854,462.71,310.28,27.99,25,65,0,High
Chirayata,1.5,4.905,439.63,419.66,25.66,27,56,2,High
Chirayata,1.5,5.124,838.07,252.44,23.94,26,63,0,High
Chirayata,1.5,5.241,652.41,390.14,25.82,36,54,0,High
Chirayata,1.5,5.042,546.16,406.38,23.19,26,45,1,High
Chirayata,1.5,5.553,573.2,250.7,25.98,24,57,1,High
Chirayata,1.5,6.325,596.67,319.32,23.14,37,50,4,High
Chirayata,1.5,5.343,525.79,349.29,26.87,32,60,3,High
Chirayata,1.5,5.223,650.51,247.57,22.29,31,51,11,High
Chirayata,1.5,5.58,477.3,265.71,24.46,25,43,0,High
Chirayata,1.5,4.978,467.69,325.36,24.47,27,57,2,High
Chirayata,1.5,5.09,768.15,224.55,24.11,42,66,0,High
Chirayata,1.5,6.053,614.68,309.16,24.2,18,49,7,High
Chirayata,1.5,5.311,224.9,299.58,26.33,34,40,2,High
Chirayata,1.5,5.787,566.51,351.59,24.95,25,58,4,High
Chirayata,1.5,5.159,519.78,245.75,25.23,44,51,0,High
Chirayata,1.5,5.741,894.1,391.03,24.63,29,77,7,High
Chirayata,1.5,5.09,684.87,490.36,24.59,38,44,0,High
Chirayata,1.5,5.737,565.48,267.74,25.77,37,77,0,High
Chirayata,1.5,6.071,495.44,298.19,21.31,30,56,1,High
Chirayata,1.5,5.393,374.83,299.15,24.31,25,68,0,High
Chirayata,1.5,4.919,666.39,270.82,26.05,28,80,0,High
Chirayata,1.5,5.892,620.48,231.45,25.88,27,41,0,High
Chirayata,1.5,4.787,451.55,181.87,26.41,39,55,1,High
Chirayata,1.5,5.473,688.09,281.2,25.8,31,52,0,High
Chirayata,1.5,5.082,599.74,260.87,25.24,27,61,7,High
Chirayata,1.5,5.665,921.06,336.69,25.86,29,62,7,High
Chirayata,1.5,5.228,702.66,408.5,25.78,17,62,4,High
Chirayata,1.5,4.923,634.33,390.38,25.07,41,61,0,High
Chirayata,1.5,5.257,707.82,297.73,24.05,22,62,0,High
Chirayata,1.5,5.016,805.92,201.73,24.12,42,68,0,High
Chirayata,1.5,5.625,657.52,239.99,25.53,32,60,0,High
Chirayata,1.5,6.01,679.99,267.54,25.36,45,50,0,High
Chirayata,1.5,5.133,580.06,250.09,24.27,31,62,0,High
Chirayata,1.5,4.985,474.32,304.25,25.17,22,47,0,High
Chirayata,1.5,5.549,695.56,331.34,24.58,38,61,10,High
Chirayata,1.5,5.091,249.21,249.44,24.21,28,64,10,High
Chirayata,1.5,5.84,919.18,230.84,25.68,21,62,16,High
Chirayata,1.5,5.805,673.9,357.59,25.51,29,71,0,High
Chirayata,1.5,5.173,397.29,252.95,24.27,29,57,0,High
Chirayata,1.5,5.089,722.49,323.98,24.14,35,63,4,High
Chirayata,1.5,5.664,368.3,293.57,25.05,13,72,7,High
Chirayata,1.5,5.66,483.81,175.1,24.74,23,54,0,High
Chirayata,1.5,5.088,438.22,265.13,27.01,15,57,5,High
Chirayata,1.5,4.621,804.49,298.62,24.03,20,50,7,High
Chirayata,1.5,5.12,609.04,95.25,23.38,17,64,4,High
Chirayata,1.5,5.372,624.11,225.03,25.01,20,59,2,High
Chirayata,1.5,5.013,878.57,299.08,24.26,27,52,0,High
Chirayata,1.5,5.465,616.41,351.42,27.01,31,59,0,High
Chirayata,1.5,5.516,571.27,364.29,24.76,12,79,6,High
Chirayata,1.5,6.489,521.6,224.36,24.32,33,56,0,High
Chirayata,1.5,5.909,467.55,193.03,24.75,35,49,3,High
Chirayata,1.5,5.298,782.25,387.93,24.71,39,57,11,High
Chirayata,1.5,5.353,744.54,231.64,25.16,34,51,4,High
Chirayata,1.5,4.783,416.14,318.6,27.4,30,61,0,High
Chirayata,1.5,5.368,531.68,326.04,25.06,28,43,6,High
Chirayata,1.5,5.746,709.41,283.28,25.41,38,72,0,High
Chirayata,1.5,5.089,825.27,199.22,25.11,30,33,17,High
Chirayata,1.5,5.305,684.31,300.69,23.55,26,69,2,High
Chirayata,1.5,5.183,539.28,276.69,23.33,18,61,0,High
Chirayata,1.5,6.019,685.21,357.0,24.35,27,67,0,High
Chirayata,1.5,4.81,563.92,288.14,24.47,34,66,0,High
Chirayata,1.5,5.288,813.08,365.13,23.87,31,68,3,High
Chirayata,1.5,6.063,295.55,280.2,25.14,24,60,0,High
Chirayata,1.5,5.457,536.18,318.32,23.86,30,64,3,High
Chirayata,1.5,5.497,629.97,294.83,25.19,29,71,6,High
Chirayata,1.5,5.525,574.08,350.03,24.12,29,54,0,High
Chirayata,1.5,5.089,664.32,239.85,26.53,28,62,0,High
Chirayata,1.5,5.44,1025.41,374.98,25.95,28,74,0,High
Chirayata,1.5,5.81,619.62,358.58,24.12,26,57,8,High
Chirayata,1.5,5.494,436.26,235.07,24.61,37,59,13,High
Chirayata,1.5,5.2,598.85,293.99,24.61,35,60,0,High
Chirayata,1.5,5.5,557.97,414.12,24.36,18,63,17,High
Chirayata,1.5,5.465,742.12,96.6,25.17,31,59,0,High
Chirayata,1.5,4.781,605.68,283.0,25.37,41,56,9,High
Chirayata,1.5,5.497,663.13,203.41,21.5,32,36,0,High
Chirayata,1.5,5.705,594.84,278.24,24.28,30,58,0,High
Chirayata,1.5,5.413,460.1,408.14,23.32,39,47,3,High
Chirayata,1.5,5.15,188.07,328.72,26.09,28,66,12,High
Chirayata,1.5,5.127,424.72,357.14,26.88,37,66,8,High
Chirayata,1.5,4.639,407.8,378.57,25.45,30,67,8,High
Chirayata,1.5,5.858,325.05,386.27,23.78,31,53,6,High
Chirayata,1.5,5.667,507.47,290.55,26.2,25,68,0,High
Chirayata,1.5,5.036,597.41,293.05,24.5,36,82,1,High
Chirayata,1.5,5.335,628.99,241.67,25.16,31,53,1,High
Chirayata,1.5,5.236,696.03,201.55,23.54,25,52,0,High
Chirayata,1.5,5.818,506.2,301.87,24.72,36,65,3,High
Chirayata,1.5,6.049,463.9,225.56,25.31,26,71,2,High
Chirayata,1.5,5.325,313.91,245.61,24.67,36,61,5,High
Chirayata,1.5,5.569,450.3,325.03,25.43,32,53,0,High
Chirayata,1.5,5.897,775.6,312.09,23.83,35,52,11,High
Chirayata,1.5,5.423,560.53,262.22,25.69,29,68,2,High
Chirayata,1.5,5.333,670.58,279.06,27.45,17,66,0,High
Chirayata,1.5,4.976,333.97,349.53,26.08,33,64,5,High
Chirayata,1.5,5.75,474.91,237.65,23.8,23,56,10,High
Chirayata,1.5,4.886,727.26,333.44,23.47,23,62,3,High
Chirayata,1.5,4.98,647.61,382.4,23.35,35,77,4,High
Chirayata,1.5,5.372,563.01,296.56,26.57,34,43,0,High
Chirayata,1.5,5.659,417.51,361.25,25.29,28,47,0,High
Chirayata,1.5,5.188,581.3,426.36,25.78,34,67,0,High
Amla,0.0,3.82,3.49,-12.35,23.03,255,243,245,Empty
Amla,0.0,3.814,2.43,-19.58,23.39,255,240,255,Empty
Amla,0.0,3.01,0.0,-4.39,25.96,188,231,180,Empty
Amla,0.0,3.796,0.0,6.51,26.75,195,255,255,Empty
Amla,0.0,4.793,0.0,23.91,26.6,255,247,255,Empty
Amla,0.0,3.727,0.97,0.53,24.31,247,214,170,Empty
Amla,0.0,3.818,6.22,-15.64,25.78,249,255,183,Empty
Amla,0.0,3.553,4.97,14.71,27.25,255,229,237,Empty
Amla,0.0,4.203,0.0,10.31,24.97,232,229,216,Empty
Amla,0.0,4.529,1.33,0.66,23.46,201,255,203,Empty
Amla,0.0,4.308,6.1,-5.85,24.26,208,255,255,Empty
Amla,0.0,4.235,4.86,-10.15,24.11,205,255,196,Empty
Amla,0.0,3.173,3.02,2.79,24.31,210,255,255,Empty
Amla,0.0,3.947,10.37,-15.16,26.45,213,236,214,Empty
Amla,0.0,3.939,4.77,-16.03,22.92,255,255,250,Empty
Amla,0.0,3.394,0.0,22.25,24.77,215,255,213,Empty
Amla,0.0,4.071,4.58,-2.02,25.76,255,220,240,Empty
Amla,0.0,3.929,5.13,9.61,24.12,255,255,249,Empty
Amla,0.0,3.887,15.76,1.72,22.99,255,217,245,Empty
Amla,0.0,3.551,3.46,6.7,26.04,255,255,225,Empty
Amla,0.0,4.07,6.48,-1.11,24.98,245,164,255,Empty
Amla,0.0,3.636,0.0,9.56,24.99,255,255,255,Empty
Amla,0.0,3.834,0.0,-14.38,24.5,198,181,238,Empty
Amla,0.0,3.617,0.0,-20.14,23.32,165,233,238,Empty
Amla,0.0,3.827,10.38,-5.26,24.3,202,215,187,Empty
Amla,0.0,4.412,0.0,-4.68,25.52,255,252,255,Empty
Amla,0.0,4.098,0.25,-0.4,24.64,255,255,255,Empty
Amla,0.0,3.977,1.5,15.95,24.97,211,231,255,Empty
Amla,0.0,4.206,0.0,13.77,26.96,241,240,212,Empty
Amla,0.0,4.023,5.5,8.18,25.25,240,255,236,Empty
Amla,0.0,3.911,1.72,-1.83,26.61,239,245,219,Empty
Amla,0.0,3.852,3.97,6.41,23.8,255,234,250,Empty
Amla,0.0,3.635,3.22,-5.99,23.36,255,216,200,Empty
Amla,0.0,4.006,0.0,16.21,26.44,201,202,255,Empty
Amla,0.0,3.77,0.06,-3.98,24.62,255,255,255,Empty
Amla,0.0,4.256,4.18,10.71,25.93,219,255,220,Empty
Amla,0.0,3.608,0.0,3.68,26.38,255,255,255,Empty
Amla,0.0,3.595,0.0,-1.66,24.51,239,147,197,Empty
Amla,0.0,3.912,1.94,-2.43,26.47,231,241,230,Empty
Amla,0.0,4.167,0.0,-18.94,26.75,186,221,250,Empty
Amla,0.0,3.921,0.0,-14.08,25.19,255,244,255,Empty
Amla,0.0,3.575,0.64,7.11,23.53,255,241,243,Empty
Amla,0.0,4.459,0.0,16.59,26.32,255,255,255,Empty
Amla,0.0,3.418,0.0,0.26,24.65,229,214,237,Empty
Amla,0.0,3.711,0.0,-1.74,26.57,255,255,255,Empty
Amla,0.0,3.93,0.0,15.64,24.89,246,241,244,Empty
Amla,0.0,3.5,0.0,5.21,25.76,233,250,212,Empty
Amla,0.0,3.323,0.0,-5.15,25.32,190,244,255,Empty
Amla,0.0,4.588,1.27,-22.11,24.52,192,248,252,Empty
Amla,0.0,4.254,12.04,4.86,25.07,231,235,241,Empty
Amla,0.0,3.886,0.0,8.54,24.15,195,193,207,Empty
Amla,0.0,3.515,0.0,-12.75,24.78,209,173,197,Empty
Amla,0.0,4.0,0.0,9.39,27.67,207,196,255,Empty
Amla,0.0,3.504,7.0,-7.6,25.78,255,237,229,Empty
Amla,0.0,4.315,4.04,-2.22,24.7,217,255,255,Empty
Amla,0.0,4.76,1.94,5.05,25.52,215,255,255,Empty
Amla,0.0,4.376,0.0,-7.52,24.1,208,255,209,Empty
Amla,0.0,4.164,0.0,13.28,24.89,217,240,238,Empty
Amla,0.0,4.099,0.0,-0.69,24.37,255,255,223,Empty
Amla,0.0,3.516,5.93,-2.41,26.17,167,251,242,Empty
Amla,0.0,4.345,13.97,12.32,25.98,255,199,200,Empty
Amla,0.0,4.083,0.0,8.85,22.98,255,210,211,Empty
Amla,0.0,3.668,0.0,12.76,24.41,202,255,250,Empty
Amla,0.0,3.651,2.44,-1.76,24.73,255,252,166,Empty
Amla,0.0,3.829,0.0,-7.08,25.69,255,237,255,Empty
Amla,0.0,4.452,5.14,12.12,23.96,208,176,233,Empty
Amla,0.0,3.21,0.77,-1.94,26.46,255,245,255,Empty
Amla,0.0,3.44,3.34,0.63,26.52,210,255,177,Empty
Amla,0.0,4.323,0.05,-7.33,25.94,142,246,231,Empty
Amla,0.0,3.401,2.26,10.25,24.49,221,229,243,Empty
Amla,0.0,3.523,1.78,-4.02,24.92,255,255,248,Empty
Amla,0.0,4.206,1.14,2.64,25.22,242,255,231,Empty
Amla,0.0,3.734,0.0,12.13,25.25,255,218,219,Empty
Amla,0.0,3.144,1.58,3.12,25.62,172,230,198,Empty
Amla,0.0,4.047,4.37,-5.06,25.58,255,239,250,Empty
Amla,0.0,2.763,0.0,20.49,25.39,244,255,241,Empty
Amla,0.0,3.976,0.0,-13.5,27.62,229,198,255,Empty
Amla,0.0,3.415,0.0,3.01,24.36,177,255,255,Empty
Amla,0.0,3.809,0.0,7.86,23.98,227,192,224,Empty
Amla,0.0,3.667,11.43,-6.28,25.13,248,152,178,Empty
Amla,0.0,3.396,7.67,-4.27,26.46,248,255,255,Empty
Amla,0.0,3.319,0.0,-5.37,25.63,246,225,254,Empty
Amla,0.0,4.192,0.0,-14.21,25.29,241,255,229,Empty
Amla,0.0,3.636,0.0,-14.01,25.49,255,255,243,Empty
Amla,0.0,4.002,2.39,1.6,24.37,194,255,190,Empty
Amla,0.0,3.507,0.0,5.3,25.84,255,233,227,Empty
Amla,0.0,4.206,3.57,-18.33,27.62,236,247,255,Empty
Amla,0.0,3.418,0.0,-13.32,26.28,255,255,237,Empty
Amla,0.0,3.268,0.0,-7.58,26.71,153,255,255,Empty
Amla,0.0,3.903,3.35,-6.86,24.7,243,249,216,Empty
Amla,0.0,4.15,8.79,2.25,22.86,255,244,174,Empty
Amla,0.0,3.51,0.0,-10.26,24.74,209,240,255,Empty
Amla,0.0,4.182,0.0,1.25,24.92,237,255,255,Empty
Amla,0.0,4.224,0.0,-13.78,21.99,255,221,221,Empty
Amla,0.0,4.017,4.37,-0.34,25.49,182,215,255,Empty
Amla,0.0,4.236,1.84,-0.11,25.89,251,255,196,Empty
Amla,0.0,3.883,0.41,10.71,26.04,249,255,198,Empty
Amla,0.0,4.001,0.0,6.34,22.73,255,211,188,Empty
Amla,0.0,4.392,2.39,-1.4,26.69,255,255,242,Empty
Amla,0.0,3.795,0.0,16.09,25.42,198,223,255,Empty
Amla,0.0,3.259,4.33,6.15,23.21,220,188,254,Empty
Amla,0.0,3.918,0.0,2.56,23.46,194,255,209,Empty
Amla,0.0,3.187,0.0,-0.24,26.65,255,247,250,Empty
Amla,0.0,3.783,4.47,18.33,25.93,244,223,173,Empty
Amla,0.0,3.682,6.11,1.05,25.53,180,191,189,Empty
Amla,0.0,3.777,5.98,15.73,25.92,242,255,209,Empty
Amla,0.0,3.865,0.0,-16.2,26.49,224,184,218,Empty
Amla,0.0,3.808,0.0,8.76,25.98,255,214,255,Empty
Amla,0.0,4.399,0.0,8.18,24.42,208,255,189,Empty
Amla,0.0,3.128,2.25,-1.35,25.64,255,255,255,Empty
Amla,0.0,3.12,0.0,-3.39,23.96,254,229,255,Empty
Amla,0.0,3.166,16.96,8.82,23.8,238,231,243,Empty
Amla,0.0,3.766,0.0,3.43,25.31,214,255,237,Empty
Amla,0.0,3.225,0.0,-5.62,24.47,255,255,255,Empty
Amla,0.0,4.338,4.33,-1.32,25.88,219,255,255,Empty
Amla,0.0,4.324,2.74,7.3,32.45,255,215,251,Empty
Amla,0.0,4.398,0.0,-0.35,22.89,255,213,228,Empty
Amla,0.0,3.547,0.0,-8.1,26.85,235,191,255,Empty
Amla,0.0,3.516,5.69,2.33,24.63,255,243,218,Empty
Amla,0.0,4.043,6.01,5.58,24.78,237,255,255,Empty
Amla,0.0,4.562,2.52,6.73,26.44,212,248,205,Empty
Amla,0.0,3.384,0.19,-7.37,25.7,247,226,200,Empty
Amla,0.0,4.307,8.58,11.04,27.11,208,255,255,Empty
Amla,0.0,3.645,4.8,7.54,25.24,255,239,221,Empty
Amla,0.0,3.771,3.87,-7.07,24.51,212,214,255,Empty
Amla,0.0,3.735,0.0,4.87,26.01,213,255,255,Empty
Amla,0.0,3.774,0.0,-16.96,26.77,255,220,232,Empty
Amla,0.0,4.015,0.0,6.52,23.2,255,251,255,Empty
Amla,0.0,3.709,3.65,-9.06,26.76,214,255,200,Empty
Amla,0.0,4.262,3.99,3.54,23.48,186,174,144,Empty
Amla,0.0,3.495,0.0,0.62,26.23,184,255,187,Empty
Amla,0.0,3.877,5.1,-10.74,26.64,225,255,224,Empty
Amla,0.0,3.647,0.0,13.3,25.23,255,227,255,Empty
Amla,0.0,3.93,0.0,-6.07,24.18,255,255,248,Empty
Amla,0.0,3.512,0.0,-14.46,27.03,218,255,211,Empty
Amla,0.0,4.359,0.0,10.51,25.16,249,255,235,Empty
Amla,0.0,3.834,0.0,8.05,24.42,255,176,255,Empty
Amla,0.0,3.432,1.75,16.41,26.73,255,250,189,Empty
Amla,0.0,3.484,0.0,-2.75,21.66,248,245,255,Empty
Amla,0.0,3.808,0.56,-7.9,26.11,254,223,255,Empty
Amla,0.0,3.633,4.03,-3.32,25.25,235,255,150,Empty
Amla,0.0,4.125,0.0,-6.78,24.99,255,215,252,Empty
Amla,0.0,3.934,0.0,-9.41,25.76,255,255,188,Empty
Amla,0.0,4.614,0.0,-8.42,24.45,236,251,207,Empty
Amla,0.0,4.175,1.23,7.43,25.98,255,255,255,Empty
Amla,0.0,3.158,2.13,-12.14,25.35,255,224,209,Empty
Amla,0.0,3.89,5.17,1.69,22.2,255,255,235,Empty
Amla,0.0,3.972,0.0,2.98,25.34,224,152,255,Empty
Amla,0.0,3.504,0.0,-4.79,24.65,242,245,224,Empty
Amla,0.0,3.408,0.0,-0.93,25.93,214,255,255,Empty
Amla,0.0,4.463,0.0,4.37,25.95,247,255,255,Empty
Amla,0.0,3.692,0.32,-20.31,22.42,255,234,155,Empty
Amla,0.0,4.771,0.0,-7.73,26.09,255,210,252,Empty
Amla,0.0,4.55,0.0,-4.32,25.26,211,255,255,Empty
Amla,0.0,3.006,2.77,0.15,25.29,255,255,255,Empty
Amla,0.0,3.718,2.68,7.35,23.95,248,255,255,Empty
Amla,0.0,3.871,0.0,-11.11,25.09,255,237,237,Empty
Amla,0.0,3.727,2.22,4.69,22.43,191,255,246,Empty
Amla,0.0,3.944,0.0,7.9,24.58,237,229,255,Empty
Amla,0.0,3.457,0.0,0.62,25.52,255,255,255,Empty
Amla,0.0,4.415,1.79,-3.67,25.79,209,163,167,Empty
Amla,0.0,3.346,0.0,1.69,25.63,190,236,177,Empty
Amla,0.0,4.151,0.0,-0.63,24.79,196,236,202,Empty
Amla,0.0,3.464,7.77,4.8,28.72,236,255,192,Empty
Amla,0.0,4.076,4.65,4.34,26.76,255,219,253,Empty
Amla,0.0,4.068,0.0,0.44,26.13,249,255,236,Empty
Amla,0.0,4.493,1.72,-7.11,23.4,219,211,251,Empty
Amla,0.0,4.389,0.0,13.32,25.58,255,255,229,Empty
Amla,0.0,3.938,3.3,8.77,24.5,242,214,245,Empty
Amla,0.0,3.921,5.02,4.05,25.9,255,255,255,Empty
Amla,0.0,4.268,8.25,9.95,23.85,255,255,255,Empty
Amla,0.0,3.346,0.41,-2.87,26.69,249,255,255,Empty
Amla,0.0,4.317,7.7,3.58,24.63,255,227,255,Empty
Amla,0.0,4.295,1.58,12.51,25.72,224,244,229,Empty
Amla,0.0,3.269,1.5,16.3,23.93,198,180,235,Empty
Amla,0.0,3.38,3.8,-16.72,26.59,225,244,248,Empty
Amla,0.0,3.889,0.97,-3.24,24.15,255,132,255,Empty
Amla,0.0,4.119,0.0,5.33,25.11,246,255,255,Empty
Amla,0.0,3.757,3.29,-8.01,25.13,219,255,255,Empty
Amla,0.0,3.734,1.07,16.95,24.57,155,226,255,Empty
Amla,0.0,3.283,0.0,-6.23,25.55,235,178,206,Empty
Amla,0.0,4.572,0.0,10.18,24.19,250,217,250,Empty
Amla,0.0,3.356,2.49,-3.59,25.75,243,207,250,Empty
Amla,0.0,3.824,0.0,-1.14,25.51,201,255,255,Empty
Amla,0.0,3.821,0.0,29.04,25.07,255,224,246,Empty
Amla,0.0,3.842,0.0,-4.71,24.61,251,207,255,Empty
Amla,0.0,4.607,2.29,-1.36,24.97,255,229,242,Empty
Amla,0.0,4.106,3.04,-5.8,24.54,248,212,161,Empty
Amla,0.0,3.504,0.21,-1.19,26.35,238,218,245,Empty
Amla,0.0,4.082,3.58,2.45,24.83,230,247,255,Empty
Amla,0.0,3.945,0.0,3.0,26.91,245,232,255,Empty
Amla,0.0,4.263,0.0,-6.68,23.6,255,246,178,Empty
Amla,0.0,4.019,0.0,-21.0,23.28,215,255,208,Empty
Amla,0.0,3.254,0.0,-8.63,24.84,255,255,139,Empty
Amla,0.0,3.844,0.0,-0.82,25.69,183,252,255,Empty
Amla,0.0,4.006,0.0,0.47,23.89,255,223,200,Empty
Amla,0.0,3.898,5.06,4.08,23.55,254,224,238,Empty
Amla,0.0,3.883,0.0,22.08,25.02,155,218,152,Empty
Amla,0.0,3.359,8.72,-28.66,23.24,255,255,255,Empty
Amla,0.0,3.854,0.0,2.8,24.65,255,250,239,Empty
Amla,0.5,3.948,71.24,-129.42,24.75,255,216,236,Low
Amla,0.5,3.508,88.03,-78.46,23.53,181,243,231,Low
Amla,0.5,3.772,85.19,-64.91,25.3,197,231,210,Low
Amla,0.5,3.937,159.93,-61.43,24.51,227,154,255,Low
Amla,0.5,3.525,67.63,-85.6,27.47,198,232,193,Low
Amla,0.5,3.438,106.07,-52.89,25.99,184,190,152,Low
Amla,0.5,4.337,114.71,-87.17,23.36,216,222,218,Low
Amla,0.5,2.505,94.17,-105.68,24.99,255,251,113,Low
Amla,0.5,3.099,102.48,-102.17,24.41,202,228,225,Low
Amla,0.5,3.335,116.13,-98.68,24.28,232,243,189,Low
Amla,0.5,4.254,63.64,-94.16,25.66,243,231,172,Low
Amla,0.5,3.392,89.94,-73.51,26.27,213,211,182,Low
Amla,0.5,4.085,80.34,-51.46,24.69,157,237,180,Low
Amla,0.5,3.738,102.77,-42.83,25.09,192,212,190,Low
Amla,0.5,3.099,163.22,-108.1,25.52,197,255,218,Low
Amla,0.5,3.484,66.49,-91.51,24.65,245,221,166,Low
Amla,0.5,4.356,82.95,-87.13,24.6,205,172,205,Low
Amla,0.5,3.509,96.59,-67.51,22.44,157,237,231,Low
Amla,0.5,3.767,103.18,-66.92,23.21,176,160,215,Low
Amla,0.5,3.734,82.11,-88.99,26.52,225,255,208,Low
Amla,0.5,3.69,145.29,-67.91,25.62,199,255,255,Low
Amla,0.5,3.583,127.63,-63.69,25.29,209,220,255,Low
Amla,0.5,3.829,63.68,-102.24,27.29,217,241,195,Low
Amla,0.5,3.35,113.88,-11.6,26.14,211,239,230,Low
Amla,0.5,3.558,105.31,-98.31,25.11,255,222,213,Low
Amla,0.5,2.999,113.81,-67.83,25.17,232,242,227,Low
Amla,0.5,3.456,73.98,-37.76,24.18,255,231,190,Low
Amla,0.5,4.062,94.8,-72.28,24.45,255,254,191,Low
Amla,0.5,2.779,95.93,-55.72,25.98,199,255,224,Low
Amla,0.5,4.164,104.4,-62.71,25.84,153,215,234,Low
